Id,SalePrice
1461,122832.6379051778
1462,147737.99084955562
1463,180609.75855549396
1464,177825.77299020468
1465,182581.71395802512
1466,186415.60140655458
1467,177335.79500286776
1468,175802.46775382129
1469,176925.74082825915
1470,127225.55089385563
1471,199385.67922300487
1472,91279.80479733992
1473,95764.21338148187
1474,145651.15325416776
1475,109657.24288284524
1476,314082.1410122384
1477,238625.8337669672
1478,289704.5308997975
1479,320189.1036573272
1480,454033.2939906773
1481,279635.92790302506
1482,200875.5875421806
1483,189886.53773330338
1484,165305.96177439915
1485,172926.2796397519
1486,206728.1849867508
1487,286900.604554051
1488,218320.2800127984
1489,203223.92214451687
1490,254631.32834152042
1491,188096.67922057465
1492,93342.55536730812
1493,174559.04155972245
1494,290060.0764363717
1495,235716.8377001014
1496,248031.3526376542
1497,179303.95723518703
1498,154673.65000754912
1499,152185.92759864312
1500,163517.21329107444
1501,174275.00548645863
1502,148149.52556267325
1503,258211.06387000572
1504,225468.69372172246
1505,213927.89759583637
1506,156997.4865490368
1507,265541.67280901014
1508,173680.55381925986
1509,154729.53983931371
1510,144122.86002706792
1511,136079.73181018294
1512,157193.7866535434
1513,129848.603757497
1514,146727.42043485492
1515,208107.0895562711
1516,139320.79181277557
1517,162615.23050573134
1518,121414.65126109369
1519,234435.09532078615
1520,133038.25494505037
1521,135479.52277399282
1522,162657.94985950118
1523,118240.3411712447
1524,130514.57951430809
1525,128350.63832939461
1526,133745.37637697594
1527,110898.56678861324
1528,122973.43917772685
1529,138776.0038367761
1530,167362.89817748682
1531,137278.30257209006
1532,105966.88681734698
1533,132387.7489964143
1534,114534.02466587185
1535,153121.2991212461
1536,115985.45143588092
1537,100266.48826234581
1538,126007.30551770759
1539,171484.4798515093
1540,104341.67711368088
1541,130061.14758657824
1542,128618.07596162107
1543,176599.44255888817
1544,90178.86689415679
1545,99877.47358776588
1546,121515.21281992103
1547,130174.81089815195
1548,127723.08195378006
1549,106507.11759278014
1550,141243.32691156317
1551,120748.19005255151
1552,153308.13078139123
1553,131189.73320071897
1554,105300.93873553874
1555,185100.84156520822
1556,89100.68338800558
1557,111722.94037925905
1558,74423.09173386442
1559,100638.56344328511
1560,152264.7902312293
1561,140261.19404990086
1562,122664.89081996585
1563,125873.15346235257
1564,151152.28553573386
1565,168620.7938363411
1566,210273.40208756522
1567,80744.97686674136
1568,197446.59849427355
1569,132109.3478045217
1570,146231.14165528212
1571,139446.15073416848
1572,132437.02416376065
1573,248776.7818053778
1574,87700.96341309832
1575,220704.68193219035
1576,223959.20488305038
1577,202029.49403523898
1578,124980.28861652418
1579,150216.25986422336
